match_id,date,home_team_id,away_team_id,home_elo,home_fifa_rank,home_recent_form,home_attack_strength,home_defense_strength,away_elo,away_fifa_rank,away_recent_form,away_attack_strength,away_defense_strength,home_advantage,competition_weight,neutral,elo_difference,ranking_difference,attack_difference,defense_difference,recent_form_difference,competition_strength,historical_win_rate,head_to_head_score,home_score,away_score,result
2667,2016-08-16 00:00:00,84,114,1293.1783472387365,50,0.3,0.6,2.2,1299.8811402004114,50,0.1,0.7,2.1,100,0.9,0,-6.702792961674959,0,-0.09999999999999998,0.10000000000000009,0.19999999999999998,0.9,0.5,0.0,0,1,2
2668,2016-08-17 00:00:00,53,10,1692.6503346685524,50,0.4,1.3,1.1,1570.7110308427707,50,0.8,0.9,0.9,100,0.7,0,121.93930382578174,0,0.4,0.20000000000000007,-0.4,0.7,0.5,0.0,2,2,1
2669,2016-08-18 00:00:00,25,21,1605.744039178345,50,0.6,1.7,0.8,1690.5548315337146,50,0.4,1.6,0.8,100,0.3,0,-84.81079235536959,0,0.09999999999999987,0.0,0.19999999999999996,0.3,0.5,0.0,1,3,2
2670,2016-08-19 00:00:00,115,66,1550.178384650605,50,0.7,1.3,0.8,1323.7288540931631,50,0.3,0.8,1.8,0,1.0,1,226.4495305574419,0,0.5,-1.0,0.39999999999999997,1.0,0.5,0.0,1,0,0
2671,2016-08-19 00:00:00,92,136,1548.127572173228,50,0.5,0.6,0.8,1514.6831308051756,50,0.8,1.7,0.9,100,0.9,0,33.44444136805237,0,-1.1,-0.09999999999999998,-0.30000000000000004,0.9,0.5,0.0,1,1,1
2672,2016-08-19 00:00:00,70,116,1362.4645788433972,50,0.1,0.9,1.7,1421.1253908771118,50,0.3,1.0,1.3,100,0.9,0,-58.66081203371459,0,-0.09999999999999998,0.3999999999999999,-0.19999999999999998,0.9,0.5,0.0,2,0,0
2673,2016-08-20 00:00:00,109,119,1416.910712920809,50,0.4,1.0,1.3,1611.876569543459,50,0.4,1.0,0.6,0,1.0,1,-194.9658566226501,0,0.0,0.7000000000000001,0.0,1.0,0.5,0.0,1,1,1
2674,2016-08-20 00:00:00,30,39,1578.7712212878891,50,0.7,1.4,0.9,1668.6045317037076,50,0.7,1.6,0.6,100,0.9,0,-89.83331041581846,0,-0.20000000000000018,0.30000000000000004,0.0,0.9,0.5,0.0,0,1,2
2675,2016-08-22 00:00:00,148,96,1340.8790541008389,50,0.3,0.8,1.5,1582.673376090777,50,0.6,1.1,1.2,100,0.9,0,-241.79432198993823,0,-0.30000000000000004,0.30000000000000004,-0.3,0.9,0.5,0.0,0,1,2
2676,2016-08-22 00:00:00,27,36,1416.7342073355287,50,0.2,0.8,1.5,1809.9932507797128,50,0.9,1.7,0.8,0,1.0,1,-393.25904344418404,0,-0.8999999999999999,0.7,-0.7,1.0,0.5,0.0,1,2,2
2677,2016-08-23 00:00:00,61,60,1560.531384894683,50,0.4,1.0,0.4,1318.9659685899478,50,0.5,1.0,1.5,0,1.0,1,241.5654163047352,0,0.0,-1.1,-0.09999999999999998,1.0,0.5,0.0,0,1,2
2678,2016-08-24 00:00:00,106,32,1437.4059824446174,50,0.5,0.9,1.2,1348.4810455252236,50,0.3,1.0,1.5,100,0.9,0,88.92493691939376,0,-0.09999999999999998,-0.30000000000000004,0.2,0.9,0.5,0.0,0,0,1
2679,2016-08-24 00:00:00,27,140,1405.2618007527076,50,0.2,0.9,1.5,1296.9270746620414,50,0.1,0.5,1.4,100,0.9,0,108.33472609066621,0,0.4,0.10000000000000009,0.1,0.9,0.5,0.0,0,0,1
2680,2016-08-26 00:00:00,126,15,1541.1393891694934,50,0.4,1.3,1.4,1476.566672473342,50,0.5,1.1,1.1,0,0.6,1,64.57271669615147,0,0.19999999999999996,0.2999999999999998,-0.09999999999999998,0.6,0.5,0.0,1,1,1
2681,2016-08-26 00:00:00,6,64,1907.3925514930368,50,1.0,1.9,0.4,1501.68633682247,50,0.2,1.1,1.5,100,0.3,0,405.70621467056685,0,0.7999999999999998,-1.1,0.8,0.3,0.5,0.0,2,1,0
2682,2016-08-26 00:00:00,7,28,1716.0283388662785,50,0.8,1.8,0.6,1617.9281432277282,50,0.4,1.0,0.7,100,0.9,0,98.1001956385503,0,0.8,-0.09999999999999998,0.4,0.9,0.5,0.0,1,0,0
2683,2016-08-27 00:00:00,144,104,1486.368182197552,50,0.7,1.3,1.1,1649.8742746099158,50,0.6,1.6,1.2,0,1.0,1,-163.50609241236384,0,-0.30000000000000004,-0.09999999999999987,0.09999999999999998,1.0,0.5,0.0,1,0,0
2684,2016-08-29 00:00:00,63,121,1501.1826870587372,50,0.7,1.3,1.2,1520.834256133731,50,0.7,0.8,0.8,100,0.8,0,-19.65156907499386,0,0.5,0.3999999999999999,0.0,0.8,0.5,0.0,0,3,2
2685,2016-08-30 00:00:00,103,52,1612.249659834507,50,0.7,1.4,0.8,1583.7600492105646,50,0.5,1.2,1.1,100,0.9,0,28.489610623942326,0,0.19999999999999996,-0.30000000000000004,0.19999999999999996,0.9,0.5,0.0,2,0,0
2686,2016-08-30 00:00:00,49,139,1533.4233967215282,50,0.8,1.4,0.7,1344.973007811147,50,0.5,0.8,1.5,100,0.9,0,188.4503889103812,0,0.5999999999999999,-0.8,0.30000000000000004,0.9,0.5,0.0,2,0,0
2687,2016-08-30 00:00:00,96,45,1601.1767977103798,50,0.6,1.0,1.1,1824.904219712941,50,0.8,2.0,0.8,0,0.6,1,-223.7274220025613,0,-1.0,0.30000000000000004,-0.20000000000000007,0.6,0.5,0.0,0,4,2
2688,2016-09-02 00:00:00,87,148,1356.9972793754966,50,0.2,0.9,1.6,1332.3056849679524,50,0.2,0.6,1.4,100,0.9,0,24.691594407544244,0,0.30000000000000004,0.20000000000000018,0.0,0.9,0.5,1.0,1,2,2
2689,2016-09-02 00:00:00,115,13,1563.0269475233595,50,0.7,1.2,0.7,1654.5370721725596,50,0.6,1.9,0.8,0,0.55,1,-91.51012464920018,0,-0.7,-0.10000000000000009,0.09999999999999998,0.55,0.5,-1.0,1,0,0
2690,2016-09-04 00:00:00,20,151,1433.9903587064719,50,0.5,0.5,1.0,1217.207023400912,50,0.3,0.9,1.6,100,0.3,0,216.78333530555983,0,-0.4,-0.6000000000000001,0.2,0.3,0.5,0.0,0,2,2
2691,2016-09-05 00:00:00,157,90,1733.9463171899467,50,0.9,2.2,0.3,1365.204984130161,50,0.4,1.0,1.6,0,0.6,1,368.7413330597858,0,1.2000000000000002,-1.3,0.5,0.6,0.5,0.0,2,1,0
2692,2016-09-06 00:00:00,30,130,1560.4274912475612,50,0.5,1.4,0.9,1237.1658705195473,50,0.4,0.6,1.2,100,0.3,0,323.2616207280139,0,0.7999999999999999,-0.29999999999999993,0.09999999999999998,0.3,0.5,0.0,2,0,0
2693,2016-09-06 00:00:00,100,8,1572.2518786524008,50,0.7,1.0,0.8,1838.627611329437,50,0.9,1.7,0.1,100,0.5,0,-266.37573267703624,0,-0.7,0.7000000000000001,-0.20000000000000007,0.5,0.5,0.0,0,2,2
2694,2016-09-06 00:00:00,20,145,1421.8064218429263,50,0.4,0.5,1.0,1399.130485533255,50,0.5,1.0,1.7,0,0.6,1,22.675936309671215,0,-0.5,-0.7,-0.09999999999999998,0.6,0.5,0.0,1,0,0
2695,2016-09-07 00:00:00,89,1,1458.2702855038729,50,0.4,1.4,1.4,1953.0777732898077,50,1.0,1.8,0.4,0,0.55,1,-494.8074877859349,0,-0.40000000000000013,0.9999999999999999,-0.6,0.55,0.5,0.0,0,2,2
2696,2016-09-08 00:00:00,107,53,1676.2885813461376,50,0.5,2.0,1.3,1685.092142554279,50,0.5,1.5,1.3,100,0.7,0,-8.803561208141446,0,0.5,0.0,0.0,0.7,0.5,0.0,0,0,1
2697,2016-09-08 00:00:00,47,7,1567.4618769157341,50,0.7,1.0,0.8,1722.742851376263,50,0.8,1.7,0.5,100,0.9,0,-155.2809744605288,0,-0.7,0.30000000000000004,-0.10000000000000009,0.9,0.5,-1.0,0,0,1
2698,2016-09-09 00:00:00,67,43,1460.8565216957074,50,0.4,1.4,1.1,1627.6677652640235,50,0.7,1.2,0.9,100,0.5,0,-166.81124356831606,0,0.19999999999999996,0.20000000000000007,-0.29999999999999993,0.5,0.5,0.0,0,1,2
2699,2016-09-09 00:00:00,141,44,1328.7726181147282,50,0.2,1.0,1.1,1333.0981779160936,50,0.2,0.6,1.7,0,0.55,1,-4.3255598013654435,0,0.4,-0.5999999999999999,0.0,0.55,0.5,0.0,2,2,1
2700,2016-09-09 00:00:00,50,145,1464.3277745292105,50,0.6,1.5,1.4,1379.8939657562257,50,0.4,0.9,1.8,100,0.7,0,84.43380877298478,0,0.6,-0.40000000000000013,0.19999999999999996,0.7,0.5,0.0,3,1,0
2701,2016-09-10 00:00:00,58,35,1333.8109765539864,50,0.2,0.2,1.7,1569.2698691549901,50,0.5,1.1,1.1,100,0.5,0,-235.45889260100375,0,-0.9000000000000001,0.5999999999999999,-0.3,0.5,0.5,-1.0,1,0,0
2702,2016-09-13 00:00:00,43,11,1647.9442507323981,50,0.7,1.1,0.9,1320.1069430678033,50,0.3,0.9,1.1,0,1.0,1,327.83730766459485,0,0.20000000000000007,-0.20000000000000007,0.39999999999999997,1.0,0.5,0.0,2,1,0
2703,2016-09-13 00:00:00,100,9,1554.176716882811,50,0.6,1.0,0.8,1532.7980447115,50,0.5,0.7,1.2,100,0.9,0,21.378672171310882,0,0.30000000000000004,-0.3999999999999999,0.09999999999999998,0.9,0.5,0.0,1,0,0
2704,2016-09-14 00:00:00,128,94,1350.6592725327612,50,0.2,0.8,1.3,1537.6448466624117,50,0.7,1.7,1.0,100,0.7,0,-186.98557412965056,0,-0.8999999999999999,0.30000000000000004,-0.49999999999999994,0.7,0.5,-1.0,0,0,1
2705,2016-09-14 00:00:00,54,91,1463.4086888319925,50,0.5,1.2,0.8,1265.9154769308127,50,0.4,0.5,1.3,0,0.75,1,197.49321190117985,0,0.7,-0.5,0.09999999999999998,0.75,0.5,0.0,2,0,0
2706,2016-09-14 00:00:00,99,73,1445.1226215796912,50,0.5,0.7,1.0,1706.6954248314414,50,0.7,1.5,0.8,100,0.9,0,-261.5728032517502,0,-0.8,0.19999999999999996,-0.19999999999999996,0.9,0.5,0.0,0,3,2
2707,2016-09-15 00:00:00,55,18,1586.4686152825932,50,0.7,1.6,1.0,1348.7913507836643,50,0.0,0.5,1.6,100,0.7,0,237.67726449892893,0,1.1,-0.6000000000000001,0.7,0.7,0.5,1.0,3,0,0
2708,2016-09-15 00:00:00,53,108,1692.4042114082727,50,0.4,1.3,1.2,1443.0521523854154,50,0.7,1.4,1.5,0,0.6,1,249.35205902285725,0,-0.09999999999999987,-0.30000000000000004,-0.29999999999999993,0.6,0.5,0.0,1,0,0
2709,2016-09-16 00:00:00,90,135,1344.6608350749855,50,0.4,1.1,1.8,1216.3204591675099,50,0.2,0.7,1.0,100,0.9,0,128.34037590747562,0,0.40000000000000013,0.8,0.2,0.9,0.5,1.0,2,0,0
2710,2016-09-16 00:00:00,142,125,1323.9687640352392,50,0.5,0.8,0.8,1506.3423645619455,50,0.6,1.4,0.7,100,0.7,0,-182.37360052670624,0,-0.5999999999999999,0.10000000000000009,-0.09999999999999998,0.7,0.5,0.0,0,2,2
2711,2016-09-17 00:00:00,142,90,1315.9788291842708,50,0.3,0.6,1.0,1365.9535448216084,50,0.6,1.1,1.8,100,0.3,0,-49.97471563733757,0,-0.5000000000000001,-0.8,-0.3,0.3,0.5,0.0,1,1,1
2712,2016-09-17 00:00:00,69,85,1473.3360591719156,50,0.6,0.6,1.2,1422.4839257277213,50,0.2,0.8,1.5,0,1.0,1,50.85213344419435,0,-0.20000000000000007,-0.30000000000000004,0.39999999999999997,1.0,0.5,0.0,1,0,0
2713,2016-09-18 00:00:00,1,94,1981.0192538108754,50,1.0,1.9,0.3,1539.2637749678795,50,0.6,1.5,0.8,100,0.9,0,441.7554788429959,0,0.3999999999999999,-0.5,0.4,0.9,0.5,0.0,2,2,1
2714,2016-09-18 00:00:00,117,22,1481.958246127426,50,0.5,1.5,1.3,1370.6995252023723,50,0.4,0.8,1.6,100,0.8,0,111.2587209250537,0,0.7,-0.30000000000000004,0.09999999999999998,0.8,0.5,0.0,3,1,0
2715,2016-09-18 00:00:00,98,90,1608.5215817367775,50,0.8,1.6,0.8,1360.4373209183814,50,0.5,1.1,1.6,100,0.7,0,248.08426081839616,0,0.5,-0.8,0.30000000000000004,0.7,0.5,0.0,1,1,1
2716,2016-09-20 00:00:00,131,26,1362.9891639339407,50,0.1,0.8,1.6,1378.6363349625792,50,0.3,0.5,1.2,100,0.9,0,-15.647171028638468,0,0.30000000000000004,0.40000000000000013,-0.19999999999999998,0.9,0.5,0.0,3,1,0
2717,2016-09-20 00:00:00,120,45,1830.9505190749094,50,0.7,1.8,0.8,1850.8990059394134,50,0.8,2.3,0.8,100,0.9,0,-19.948486864504048,0,-0.4999999999999998,0.0,-0.10000000000000009,0.9,0.5,0.0,0,0,1
2718,2016-09-21 00:00:00,116,14,1402.777419309051,50,0.3,0.8,1.3,1342.5033407569167,50,0.5,1.0,1.3,0,0.55,1,60.27407855213437,0,-0.19999999999999996,0.0,-0.2,0.55,0.5,0.0,3,0,0
2719,2016-09-24 00:00:00,132,113,1537.8023931873888,50,0.6,1.2,1.0,1482.064089208528,50,0.6,1.3,1.3,100,0.7,0,55.73830397886081,0,-0.10000000000000009,-0.30000000000000004,0.0,0.7,0.5,-1.0,2,2,1
2720,2016-09-24 00:00:00,131,31,1383.6157133906681,50,0.3,1.0,1.6,1513.3819942082232,50,0.4,0.4,0.8,100,0.8,0,-129.76628081755507,0,0.6,0.8,-0.10000000000000003,0.8,0.5,0.0,0,2,2
2721,2016-09-25 00:00:00,11,148,1297.9672426347051,50,0.2,0.9,1.2,1340.5800777935333,50,0.4,0.7,1.3,100,0.3,0,-42.61283515882815,0,0.20000000000000007,-0.10000000000000009,-0.2,0.3,0.5,0.0,0,1,2
2722,2016-09-27 00:00:00,21,126,1713.0453184392254,50,0.4,1.8,0.8,1539.3715134876838,50,0.3,1.3,1.3,0,0.75,1,173.67380495154157,0,0.5,-0.5,0.10000000000000003,0.75,0.5,0.0,0,0,1
2723,2016-09-27 00:00:00,88,47,1702.4149778679396,50,1.0,1.9,0.7,1564.5853733251945,50,0.8,0.9,0.7,0,1.0,1,137.82960454274507,0,0.9999999999999999,0.0,0.19999999999999996,1.0,0.5,0.0,2,3,2
2724,2016-09-27 00:00:00,67,108,1447.5393673018812,50,0.2,1.4,1.2,1425.615300155646,50,0.5,1.3,1.4,100,0.9,0,21.924067146235075,0,0.09999999999999987,-0.19999999999999996,-0.3,0.9,0.5,0.0,1,1,1
2725,2016-09-28 00:00:00,6,84,1910.0161368115794,50,1.0,2.0,0.4,1286.1835894788537,50,0.3,0.5,2.1,100,0.3,0,623.8325473327257,0,1.5,-1.7000000000000002,0.7,0.3,0.5,0.0,3,1,0
2726,2016-09-28 00:00:00,31,38,1528.9594558101592,50,0.5,0.6,0.7,1528.795477942073,50,0.7,1.3,0.7,100,0.3,0,0.16397786808624915,0,-0.7000000000000001,0.0,-0.19999999999999996,0.3,0.5,0.0,1,1,1
2727,2016-10-01 00:00:00,145,157,1359.9057110042097,50,0.2,0.9,1.9,1740.1386133408562,50,0.9,2.2,0.4,100,0.9,0,-380.2329023366465,0,-1.3000000000000003,1.5,-0.7,0.9,0.5,0.0,2,3,2
2728,2016-10-02 00:00:00,17,38,1564.0236575451706,50,0.6,0.9,1.6,1530.0358399013414,50,0.6,1.3,0.7,0,0.75,1,33.9878176438292,0,-0.4,0.9000000000000001,0.0,0.75,0.5,0.0,1,1,1
2729,2016-10-03 00:00:00,2,102,1800.9674701865706,50,0.8,1.8,0.5,1410.3842843184407,50,0.5,1.0,1.2,100,0.9,0,390.58318586812993,0,0.8,-0.7,0.30000000000000004,0.9,0.5,1.0,2,0,0
2730,2016-10-04 00:00:00,54,64,1479.9826476071694,50,0.7,1.3,0.8,1486.759141263807,50,0.2,1.0,1.6,0,1.0,1,-6.776493656637513,0,0.30000000000000004,-0.8,0.49999999999999994,1.0,0.5,0.0,1,0,0
2731,2016-10-04 00:00:00,136,37,1515.3166753881146,50,0.7,1.7,1.0,1323.7119309249047,50,0.3,1.0,0.9,100,0.9,0,191.60474446320995,0,0.7,0.09999999999999998,0.39999999999999997,0.9,0.5,0.0,2,0,0
2732,2016-10-04 00:00:00,24,122,1540.5833952275477,50,0.9,1.1,0.9,1576.8826031207839,50,0.9,1.3,1.0,100,0.7,0,-36.299207893236144,0,-0.19999999999999996,-0.09999999999999998,0.0,0.7,0.5,0.0,2,2,1
2733,2016-10-07 00:00:00,130,35,1212.5807318427562,50,0.4,0.6,1.4,1557.2214838904065,50,0.5,1.0,1.0,100,0.9,0,-344.64075204765027,0,-0.4,0.3999999999999999,-0.09999999999999998,0.9,0.5,0.0,0,1,2
2734,2016-10-08 00:00:00,29,76,1415.0825696921306,50,0.5,0.8,1.0,1585.538756558583,50,0.7,1.7,0.8,100,0.9,0,-170.4561868664523,0,-0.8999999999999999,0.19999999999999996,-0.19999999999999996,0.9,0.5,0.0,0,0,1
2735,2016-10-08 00:00:00,51,84,1355.1535021607779,50,0.2,0.3,1.3,1262.9646951090153,50,0.3,0.6,2.1,100,0.3,0,92.18880705176252,0,-0.3,-0.8,-0.09999999999999998,0.3,0.5,0.0,1,2,2
2736,2016-10-09 00:00:00,36,71,1835.6806691196848,50,1.0,1.8,0.9,1556.2071601784464,50,0.1,1.1,1.2,100,0.7,0,279.4735089412384,0,0.7,-0.29999999999999993,0.9,0.7,0.5,0.0,2,2,1
2737,2016-10-10 00:00:00,98,103,1603.982976710658,50,0.7,1.7,0.8,1622.5653149830043,50,0.7,1.6,0.6,100,0.9,0,-18.582338272346306,0,0.09999999999999987,0.20000000000000007,0.0,0.9,0.5,0.0,0,0,1
2738,2016-10-11 00:00:00,58,144,1355.4845595896816,50,0.4,0.3,1.4,1501.9564132660355,50,0.9,1.2,0.9,100,0.9,0,-146.47185367635393,0,-0.8999999999999999,0.4999999999999999,-0.5,0.9,0.5,1.0,0,1,2
2739,2016-10-12 00:00:00,80,2,1550.0493520171058,50,0.4,1.2,1.3,1805.4754818908034,50,0.8,2.0,0.2,100,0.3,0,-255.42612987369762,0,-0.8,1.1,-0.4,0.3,0.5,0.0,1,3,2
2740,2016-10-12 00:00:00,68,22,1562.8550296949759,50,0.6,1.3,1.1,1350.3613747239333,50,0.4,0.9,1.8,100,0.9,0,212.4936549710426,0,0.4,-0.7,0.19999999999999996,0.9,0.5,0.0,2,0,0
2741,2016-10-13 00:00:00,88,17,1679.546720055629,50,0.8,1.9,0.8,1561.290402178013,50,0.5,1.0,1.5,0,0.6,1,118.25631787761608,0,0.8999999999999999,-0.7,0.30000000000000004,0.6,0.5,0.0,1,0,0
2742,2016-10-15 00:00:00,87,1,1347.8446703669356,50,0.2,1.0,1.8,1967.7899806180908,50,0.9,1.9,0.4,0,0.75,1,-619.9453102511552,0,-0.8999999999999999,1.4,-0.7,0.75,0.5,0.0,0,3,2
2743,2016-10-15 00:00:00,106,44,1440.079520228626,50,0.6,0.7,0.9,1326.399934865473,50,0.2,0.8,1.7,100,0.5,0,113.67958536315314,0,-0.10000000000000009,-0.7999999999999999,0.39999999999999997,0.5,0.5,0.0,1,2,2
2744,2016-10-15 00:00:00,145,86,1350.6462705042788,50,0.0,1.0,2.0,1534.771990110186,50,0.5,1.1,1.1,0,0.6,1,-184.12571960590708,0,-0.10000000000000009,0.8999999999999999,-0.5,0.6,0.5,0.0,0,2,2
2745,2016-10-16 00:00:00,51,97,1346.068258712643,50,0.2,0.3,1.4,1529.9805605239371,50,0.5,1.1,0.8,0,0.6,1,-183.91230181129413,0,-0.8,0.5999999999999999,-0.3,0.6,0.5,0.0,1,0,0
2746,2016-10-17 00:00:00,145,61,1341.724517936332,50,0.0,1.0,1.9,1542.9441594632344,50,0.2,0.8,0.5,0,1.0,1,-201.21964152690248,0,0.19999999999999996,1.4,-0.2,1.0,0.5,0.0,1,2,2
2747,2016-10-17 00:00:00,131,67,1373.4605516137915,50,0.2,0.8,1.6,1449.7872177700785,50,0.3,1.4,1.2,0,1.0,1,-76.32666615628705,0,-0.5999999999999999,0.40000000000000013,-0.09999999999999998,1.0,0.5,0.0,1,0,0
2748,2016-10-17 00:00:00,23,48,1255.6813018470052,50,0.0,0.5,2.1,1334.2499946830062,50,0.0,0.7,1.5,100,0.9,0,-78.56869283600099,0,-0.19999999999999996,0.6000000000000001,0.0,0.9,0.5,1.0,1,1,1
2749,2016-10-21 00:00:00,119,23,1616.5463728125792,50,0.5,0.8,0.7,1264.7772815339763,50,0.1,0.6,2.1,100,0.5,0,351.7690912786029,0,0.20000000000000007,-1.4000000000000001,0.4,0.5,0.5,1.0,1,1,1
2750,2016-10-22 00:00:00,51,147,1367.3108140026307,50,0.4,0.4,1.3,1541.1195706615674,50,0.6,1.2,1.0,100,0.9,0,-173.80875665893677,0,-0.7999999999999999,0.30000000000000004,-0.19999999999999996,0.9,0.5,0.0,1,0,0
2751,2016-10-24 00:00:00,106,75,1427.6411476802054,50,0.4,0.7,1.0,1364.5741830376733,50,0.5,0.9,1.3,100,0.3,0,63.066964642532184,0,-0.20000000000000007,-0.30000000000000004,-0.09999999999999998,0.3,0.5,0.0,1,1,1
2752,2016-10-24 00:00:00,11,99,1290.823532279723,50,0.2,0.7,1.1,1432.472360345966,50,0.3,0.5,1.1,100,0.9,0,-141.64882806624314,0,0.19999999999999996,0.0,-0.09999999999999998,0.9,0.5,0.0,1,0,0
2753,2016-10-25 00:00:00,52,6,1572.3077944744598,50,0.5,1.1,1.1,1912.6037889456727,50,1.0,2.1,0.5,100,0.9,0,-340.2959944712129,0,-1.0,0.6000000000000001,-0.5,0.9,0.5,-1.0,0,3,2
2754,2016-10-25 00:00:00,34,25,1448.698469159679,50,0.3,1.3,1.4,1586.3146336975562,50,0.6,1.7,1.1,100,0.7,0,-137.61616453787724,0,-0.3999999999999999,0.2999999999999998,-0.3,0.7,0.5,0.0,1,1,1
2755,2016-10-26 00:00:00,115,48,1575.3353164568186,50,0.8,1.2,0.5,1327.5916223667539,50,0.1,0.6,1.5,100,0.9,0,247.74369409006476,0,0.6,-1.0,0.7000000000000001,0.9,0.5,0.0,3,1,0
2756,2016-10-27 00:00:00,129,156,1345.720821929395,50,0.5,1.0,1.4,1336.9042584919412,50,0.4,0.8,1.1,100,0.9,0,8.816563437453851,0,0.19999999999999996,0.2999999999999998,0.09999999999999998,0.9,0.5,0.0,1,1,1
2757,2016-10-27 00:00:00,47,147,1582.3420677721415,50,0.8,1.1,0.7,1527.8866025892023,50,0.4,1.2,1.0,0,1.0,1,54.45546518293918,0,-0.09999999999999987,-0.30000000000000004,0.4,1.0,0.5,0.0,1,1,1
2758,2016-10-28 00:00:00,33,37,1400.5403226065298,50,0.3,1.0,1.4,1301.6932021451607,50,0.3,1.0,1.1,0,1.0,1,98.84712046136906,0,0.0,0.2999999999999998,0.0,1.0,0.5,0.0,1,1,1
2759,2016-10-29 00:00:00,86,98,1551.2682253151538,50,0.5,1.3,0.9,1599.6230760510225,50,0.6,1.6,0.5,0,0.75,1,-48.354850735868695,0,-0.30000000000000004,0.4,-0.09999999999999998,0.75,0.5,0.0,1,2,2
2760,2016-10-29 00:00:00,54,22,1495.8459112077949,50,0.9,1.3,0.7,1329.27285042447,50,0.2,0.8,1.9,100,0.3,0,166.57306078332476,0,0.5,-1.2,0.7,0.3,0.5,0.0,1,1,1
2761,2016-10-29 00:00:00,16,128,1314.477826374915,50,0.1,0.8,1.8,1356.737050787706,50,0.3,0.7,1.1,100,0.9,0,-42.25922441279113,0,0.10000000000000009,0.7,-0.19999999999999998,0.9,0.5,0.0,1,0,0
2762,2016-10-29 00:00:00,28,155,1607.832595702565,50,0.4,0.9,0.7,1317.7663284813748,50,0.4,0.7,1.5,0,0.6,1,290.0662672211902,0,0.20000000000000007,-0.8,0.0,0.6,0.5,0.0,2,0,0
2763,2016-10-31 00:00:00,33,78,1404.7207662292217,50,0.3,1.1,1.2,1715.3352914024338,50,0.5,1.4,0.8,0,0.75,1,-310.6145251732121,0,-0.2999999999999998,0.3999999999999999,-0.2,0.75,0.5,0.0,1,2,2
2764,2016-11-01 00:00:00,77,7,1416.1344866518807,50,0.4,0.7,1.4,1731.2276280577892,50,0.7,1.5,0.5,100,0.9,0,-315.09314140590845,0,-0.8,0.8999999999999999,-0.29999999999999993,0.9,0.5,0.0,1,2,2
2765,2016-11-02 00:00:00,68,131,1575.1705825613274,50,0.6,1.4,0.9,1393.6943028052826,50,0.4,0.7,1.4,100,0.7,0,181.47627975604473,0,0.7,-0.4999999999999999,0.19999999999999996,0.7,0.5,0.0,2,0,0
2766,2016-11-02 00:00:00,135,132,1191.223091460955,50,0.1,0.5,1.2,1536.1767426127415,50,0.5,1.4,1.2,100,0.7,0,-344.9536511517865,0,-0.8999999999999999,0.0,-0.4,0.7,0.5,0.0,0,0,1
2767,2016-11-03 00:00:00,41,106,1639.19210379998,50,0.8,1.6,0.5,1430.7207334851648,50,0.4,0.8,1.0,100,0.8,0,208.4713703148152,0,0.8,-0.5,0.4,0.8,0.5,0.0,1,1,1
2768,2016-11-04 00:00:00,86,49,1534.0707248137228,50,0.3,1.2,1.1,1546.9848276955615,50,0.9,1.3,0.6,100,0.7,0,-12.914102881838744,0,-0.10000000000000009,0.5000000000000001,-0.6000000000000001,0.7,0.5,0.0,3,0,0
2769,2016-11-05 00:00:00,21,102,1704.8497484685938,50,0.5,1.4,0.7,1391.598841791076,50,0.3,0.9,1.3,0,0.55,1,313.25090667751783,0,0.4999999999999999,-0.6000000000000001,0.2,0.55,0.5,0.0,2,0,0
2770,2016-11-05 00:00:00,20,137,1440.1264435026942,50,0.6,0.5,0.9,1290.6931001107853,50,0.1,0.6,1.7,100,0.3,0,149.43334339190892,0,-0.09999999999999998,-0.7999999999999999,0.5,0.3,0.5,0.0,2,1,0
2771,2016-11-07 00:00:00,1,51,1995.8880218658542,50,0.9,1.9,0.4,1387.7762919653935,50,0.5,0.5,1.2,100,0.9,0,608.1117299004607,0,1.4,-0.7999999999999999,0.4,0.9,0.5,1.0,3,0,0
2772,2016-11-07 00:00:00,72,61,1396.7715233063227,50,0.5,0.7,1.0,1559.7888233097808,50,0.2,1.0,0.6,100,0.3,0,-163.0173000034581,0,-0.30000000000000004,0.4,0.3,0.3,0.5,-1.0,1,1,1
2773,2016-11-08 00:00:00,41,39,1633.4848229864458,50,0.7,1.5,0.6,1690.3614989064774,50,0.8,1.6,0.6,100,0.3,0,-56.87667592003163,0,-0.10000000000000009,0.0,-0.10000000000000009,0.3,0.5,0.0,1,0,0
2774,2016-11-08 00:00:00,88,106,1687.4185900654338,50,0.8,2.0,0.5,1427.7687287445879,50,0.3,0.9,1.0,100,0.9,0,259.64986132084596,0,1.1,-0.5,0.5,0.9,0.5,0.0,3,1,0
2775,2016-11-08 00:00:00,19,54,1485.533676276817,50,0.4,0.9,1.0,1496.0252490919545,50,0.9,1.2,0.7,100,0.7,0,-10.491572815137488,0,-0.29999999999999993,0.30000000000000004,-0.5,0.7,0.5,1.0,3,0,0
2776,2016-11-09 00:00:00,71,97,1558.6128675931898,50,0.2,1.0,1.3,1516.2717222373935,50,0.5,1.1,0.9,100,0.9,0,42.34114535579624,0,-0.10000000000000009,0.4,-0.3,0.9,0.5,0.0,2,1,0
2777,2016-11-10 00:00:00,135,51,1201.884590045873,50,0.1,0.4,1.2,1368.09295829707,50,0.4,0.5,1.4,100,0.8,0,-166.20836825119704,0,-0.09999999999999998,-0.19999999999999996,-0.30000000000000004,0.8,0.5,0.0,3,0,0
