date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,competition_weight
2016-11-21,Malta,Northern Ireland,0,1,Copa America,Neutral,Neutral,True,0.75
2016-11-21,Guatemala,Albania,3,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2016-11-22,China,South Africa,0,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2016-11-22,Bermuda,Guinea-Bissau,2,3,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2016-11-23,Panama,South Korea,3,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2016-11-23,Fiji,Thailand,1,0,International Friendly,Neutral,Neutral,False,0.3
2016-11-24,USA,North Macedonia,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2016-11-24,Montenegro,Kyrgyzstan,2,0,UEFA Nations League,Neutral,Neutral,False,0.5
2016-11-24,Guinea,Equatorial Guinea,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2016-11-25,United Arab Emirates,Gibraltar,1,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2016-11-25,Iran,Barbados,2,0,International Friendly,Neutral,Neutral,False,0.3
2016-11-25,Kyrgyzstan,Wales,2,3,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2016-11-26,Ukraine,France,0,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2016-11-26,Lebanon,Tanzania,0,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2016-11-28,Albania,El Salvador,1,2,International Friendly,Neutral,Neutral,False,0.3
2016-11-30,Fiji,New Caledonia,1,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2016-12-03,USA,Malta,1,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2016-12-08,Sierra Leone,Zimbabwe,0,2,UEFA Nations League,Neutral,Neutral,False,0.5
2016-12-12,Uruguay,Latvia,3,0,Copa America,Neutral,Neutral,True,0.75
2016-12-13,Bahrain,Mali,2,1,UEFA European Championship,Neutral,Neutral,False,0.8
2016-12-13,Paraguay,Russia,0,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2016-12-13,Uganda,Gabon,1,2,International Friendly,Neutral,Neutral,False,0.3
2016-12-14,Equatorial Guinea,Guinea-Bissau,1,3,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2016-12-14,Colombia,Suriname,5,0,FIFA World Cup,Neutral,Neutral,True,1.0
2016-12-15,Zambia,San Marino,3,2,International Friendly,Neutral,Neutral,False,0.3
2016-12-17,Wales,Georgia,3,1,Copa America,Neutral,Neutral,True,0.75
2016-12-18,Peru,Azerbaijan,1,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2016-12-19,New Zealand,Honduras,0,3,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2016-12-20,South Africa,Iraq,0,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2016-12-21,Paraguay,Bahamas,3,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2016-12-21,Liberia,Kyrgyzstan,0,1,International Friendly,Neutral,Neutral,False,0.3
2016-12-21,Costa Rica,Egypt,0,1,UEFA Nations League,Neutral,Neutral,False,0.5
2016-12-21,Czech Republic,Liberia,0,0,FIFA World Cup,Neutral,Neutral,True,1.0
2016-12-21,USA,Faroe Islands,3,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2016-12-23,Tanzania,Sierra Leone,0,0,International Friendly,Neutral,Neutral,False,0.3
2016-12-23,Guinea,Norway,2,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2016-12-24,Turkey,Uzbekistan,3,0,CONCACAF Gold Cup,Neutral,Neutral,True,0.55
2016-12-25,Albania,Ecuador,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2016-12-27,Mozambique,Latvia,5,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2016-12-27,Iraq,Wales,0,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2016-12-29,Albania,El Salvador,3,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-01-01,South Sudan,Panama,0,4,International Friendly,Neutral,Neutral,False,0.3
2017-01-02,Montenegro,Scotland,0,2,UEFA Nations League,Neutral,Neutral,False,0.5
2017-01-02,Palestine,China,1,2,UEFA European Championship,Neutral,Neutral,False,0.8
2017-01-02,Northern Ireland,North Macedonia,0,0,International Friendly,Neutral,Neutral,False,0.3
2017-01-03,Curaçao,Burkina Faso,1,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-01-03,Moldova,Burkina Faso,2,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-01-04,Chad,DR Congo,2,3,International Friendly,Neutral,Neutral,False,0.3
2017-01-06,Malaysia,Jordan,1,2,International Friendly,Neutral,Neutral,False,0.3
2017-01-07,Austria,Sudan,0,0,Copa America,Neutral,Neutral,True,0.75
2017-01-07,Northern Ireland,Panama,1,2,FIFA World Cup,Neutral,Neutral,True,1.0
2017-01-08,Vietnam,Malaysia,4,1,International Friendly,Neutral,Neutral,False,0.3
2017-01-08,Costa Rica,Egypt,1,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-01-08,Germany,China,3,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-01-09,Ivory Coast,South Korea,1,1,UEFA European Championship,Neutral,Neutral,False,0.8
2017-01-09,Fiji,Indonesia,1,1,International Friendly,Neutral,Neutral,False,0.3
2017-01-10,Austria,Ecuador,1,0,International Friendly,Neutral,Neutral,False,0.3
2017-01-11,Malta,Fiji,1,1,AFC Asian Cup,Neutral,Neutral,True,0.6
2017-01-11,Algeria,North Macedonia,0,0,UEFA Nations League,Neutral,Neutral,False,0.5
2017-01-12,Liechtenstein,Bolivia,0,0,UEFA European Championship,Neutral,Neutral,False,0.8
2017-01-13,Sudan,North Macedonia,1,2,CONCACAF Gold Cup,Neutral,Neutral,True,0.55
2017-01-15,Niger,Guatemala,1,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-01-15,Egypt,South Korea,2,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-01-17,Guinea-Bissau,Venezuela,1,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-01-19,Paraguay,Scotland,1,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-01-20,Turkey,Egypt,2,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-01-21,Austria,Cape Verde,1,2,FIFA World Cup,Neutral,Neutral,True,1.0
2017-01-22,Honduras,Fiji,1,1,Copa America,Neutral,Neutral,True,0.75
2017-01-22,Martinique,North Macedonia,2,3,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-01-23,France,Guatemala,3,0,UEFA Nations League,Neutral,Neutral,False,0.5
2017-01-23,Bolivia,Moldova,1,1,International Friendly,Neutral,Neutral,False,0.3
2017-01-24,Bolivia,Indonesia,1,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-01-25,South Korea,Liberia,2,0,Africa Cup of Nations,Neutral,Neutral,True,0.6
2017-01-26,Algeria,Argentina,0,2,International Friendly,Neutral,Neutral,False,0.3
2017-01-26,Liberia,Bahamas,0,1,UEFA Nations League,Neutral,Neutral,False,0.5
2017-01-26,Angola,Ukraine,2,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-01-27,Peru,South Sudan,1,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-01-27,Guatemala,Bahamas,2,0,AFC Asian Cup,Neutral,Neutral,True,0.6
2017-01-27,Zambia,France,2,3,International Friendly,Neutral,Neutral,False,0.3
2017-01-29,Suriname,Haiti,0,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-01-30,Togo,Gibraltar,2,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-01-30,Belarus,Spain,0,3,CONCACAF Gold Cup,Neutral,Neutral,True,0.55
2017-01-31,Armenia,Montenegro,2,0,International Friendly,Neutral,Neutral,False,0.3
2017-02-03,Curaçao,Russia,0,0,UEFA Nations League,Neutral,Neutral,False,0.5
2017-02-03,Cuba,Sierra Leone,0,3,International Friendly,Neutral,Neutral,False,0.3
2017-02-03,New Zealand,Madagascar,0,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-02-03,Netherlands,Georgia,1,0,International Friendly,Neutral,Neutral,False,0.3
2017-02-05,Kazakhstan,United Arab Emirates,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-02-05,Serbia,Madagascar,1,1,CONCACAF Gold Cup,Neutral,Neutral,True,0.55
2017-02-06,China,Germany,1,1,UEFA European Championship,Neutral,Neutral,False,0.8
2017-02-06,Jordan,Montenegro,2,1,FIFA World Cup,Neutral,Neutral,True,1.0
2017-02-08,Ecuador,Burundi,3,0,UEFA Nations League,Neutral,Neutral,False,0.5
2017-02-10,Nicaragua,Hungary,0,1,FIFA World Cup,Neutral,Neutral,True,1.0
2017-02-11,Canada,Comoros,2,1,International Friendly,Neutral,Neutral,False,0.3
2017-02-12,Portugal,Belarus,3,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-02-13,Nigeria,Korea DPR,2,1,International Friendly,Neutral,Neutral,False,0.3
2017-02-13,Uganda,Guinea-Bissau,0,1,FIFA World Cup,Neutral,Neutral,True,1.0
2017-02-13,Australia,Uzbekistan,2,0,International Friendly,Neutral,Neutral,False,0.3
2017-02-14,Oman,England,1,2,UEFA Nations League,Neutral,Neutral,False,0.5
2017-02-15,Cameroon,Tajikistan,3,1,FIFA World Cup,Neutral,Neutral,True,1.0
2017-02-16,Barbados,France,2,3,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-02-16,Curaçao,Guinea,1,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-02-16,Armenia,Nicaragua,1,0,Copa America,Neutral,Neutral,True,0.75
2017-02-17,Australia,Guinea-Bissau,1,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-02-18,Denmark,Cape Verde,3,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-02-18,Argentina,Netherlands,3,1,FIFA World Cup,Neutral,Neutral,True,1.0
2017-02-19,Bosnia-Herzegovina,Ecuador,1,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-02-19,Cameroon,Curaçao,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-02-20,Zambia,Mauritius,2,1,Africa Cup of Nations,Neutral,Neutral,True,0.6
2017-02-21,Suriname,Fiji,0,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-02-22,Argentina,Bermuda,4,0,CONCACAF Gold Cup,Neutral,Neutral,True,0.55
2017-02-22,Zambia,Curaçao,2,0,International Friendly,Neutral,Neutral,False,0.3
2017-02-24,Togo,Mauritius,2,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-02-25,Cameroon,Bermuda,1,1,Africa Cup of Nations,Neutral,Neutral,True,0.6
2017-02-25,Bahamas,Lithuania,1,0,UEFA Nations League,Neutral,Neutral,False,0.5
2017-02-25,Serbia,Denmark,0,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-02-27,Saudi Arabia,Vietnam,1,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-02-27,Lithuania,Nigeria,0,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-02-28,Thailand,Lithuania,3,0,UEFA Nations League,Neutral,Neutral,False,0.5
2017-02-28,Switzerland,DR Congo,2,0,UEFA European Championship,Neutral,Neutral,False,0.8
2017-03-01,Netherlands,Sweden,3,0,International Friendly,Neutral,Neutral,False,0.3
2017-03-03,Albania,San Marino,2,1,FIFA World Cup,Neutral,Neutral,True,1.0
2017-03-04,Norway,Australia,1,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-03-05,Tajikistan,Congo,2,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-03-06,Poland,Montenegro,0,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-03-08,Ethiopia,Bermuda,1,2,CONCACAF Gold Cup,Neutral,Neutral,True,0.55
2017-03-13,Nicaragua,Liechtenstein,2,3,UEFA European Championship,Neutral,Neutral,False,0.8
2017-03-13,Northern Ireland,Angola,3,1,UEFA Nations League,Neutral,Neutral,False,0.5
2017-03-14,Madagascar,Sweden,2,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-03-14,Bahrain,New Caledonia,2,0,UEFA Nations League,Neutral,Neutral,False,0.5
2017-03-16,Congo,Oman,0,1,Africa Cup of Nations,Neutral,Neutral,True,0.6
2017-03-16,Mauritania,North Macedonia,3,0,CONCACAF Gold Cup,Neutral,Neutral,True,0.55
2017-03-17,Hungary,Barbados,1,0,International Friendly,Neutral,Neutral,False,0.3
2017-03-17,Mauritius,Slovakia,3,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-03-18,Uzbekistan,New Zealand,2,0,UEFA Nations League,Neutral,Neutral,False,0.5
2017-03-20,Denmark,Paraguay,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-03-20,Fiji,Faroe Islands,1,3,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-03-20,Gibraltar,Sierra Leone,1,3,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-03-21,Spain,Ghana,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-03-21,Costa Rica,Turkey,0,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-03-22,Madagascar,El Salvador,3,1,Copa America,Neutral,Neutral,True,0.75
2017-03-22,New Zealand,Chile,1,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-03-23,Ethiopia,Ghana,2,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-03-24,Liechtenstein,Zimbabwe,2,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-03-25,Uganda,Poland,1,2,CONCACAF Gold Cup,Neutral,Neutral,True,0.55
2017-03-26,Ireland,Malta,0,1,International Friendly,Neutral,Neutral,False,0.3
2017-03-26,Oman,Moldova,4,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-03-27,Guadeloupe,Qatar,2,3,FIFA World Cup,Neutral,Neutral,True,1.0
2017-03-27,Benin,Ecuador,1,0,AFC Asian Cup,Neutral,Neutral,True,0.6
2017-03-29,New Caledonia,Hungary,0,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-03-29,Peru,Curaçao,0,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-03-31,Italy,Kyrgyzstan,2,1,International Friendly,Neutral,Neutral,False,0.3
2017-04-01,Congo,Tanzania,1,0,International Friendly,Neutral,Neutral,False,0.3
2017-04-03,Albania,DR Congo,2,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-04-04,Guinea-Bissau,Venezuela,0,3,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-04-04,Czech Republic,Madagascar,2,1,Copa America,Neutral,Neutral,True,0.75
2017-04-05,Iceland,Nigeria,1,1,FIFA World Cup,Neutral,Neutral,True,1.0
2017-04-05,DR Congo,Bahamas,2,1,FIFA World Cup,Neutral,Neutral,True,1.0
2017-04-06,China,Faroe Islands,1,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-04-06,Uganda,Gibraltar,1,2,Copa America,Neutral,Neutral,True,0.75
2017-04-08,Norway,Belize,3,1,UEFA Nations League,Neutral,Neutral,False,0.5
2017-04-10,Iran,Albania,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-04-10,Luxembourg,Egypt,0,2,FIFA World Cup,Neutral,Neutral,True,1.0
2017-04-11,Iran,Bahrain,1,1,UEFA European Championship,Neutral,Neutral,False,0.8
2017-04-12,Cyprus,French Guiana,0,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-04-13,Angola,Central African Republic,2,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-04-15,Malaysia,Saudi Arabia,0,1,FIFA World Cup,Neutral,Neutral,True,1.0
2017-04-18,Scotland,Solomon Islands,1,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-04-18,Paraguay,Sierra Leone,2,0,Copa America,Neutral,Neutral,True,0.75
2017-04-20,Jordan,Ethiopia,1,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-04-21,South Sudan,Madagascar,3,1,International Friendly,Neutral,Neutral,False,0.3
2017-04-21,Madagascar,Gambia,2,2,Copa America,Neutral,Neutral,True,0.75
2017-04-22,Madagascar,Ireland,1,2,CONCACAF Gold Cup,Neutral,Neutral,True,0.55
2017-04-22,Burundi,Italy,0,1,International Friendly,Neutral,Neutral,False,0.3
2017-04-22,Ireland,Austria,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-04-23,Wales,Lithuania,3,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-04-23,Argentina,Scotland,2,0,FIFA World Cup,Neutral,Neutral,True,1.0
2017-04-23,New Zealand,South Sudan,2,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-04-24,Zimbabwe,Tunisia,1,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-04-24,Japan,Indonesia,2,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-04-24,Guadeloupe,Belarus,0,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-04-26,Spain,Sierra Leone,1,0,Africa Cup of Nations,Neutral,Neutral,True,0.6
2017-04-26,Colombia,Mauritius,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-04-28,Sweden,Ireland,1,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-04-29,Gibraltar,Uzbekistan,0,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-05-01,Malta,Lebanon,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-05-02,Panama,Paraguay,2,0,UEFA Nations League,Neutral,Neutral,False,0.5
2017-05-03,Mauritania,Malaysia,1,1,Africa Cup of Nations,Neutral,Neutral,True,0.6
2017-05-06,Central African Republic,Montenegro,0,1,International Friendly,Neutral,Neutral,False,0.3
2017-05-07,Romania,Tajikistan,3,0,Copa America,Neutral,Neutral,True,0.75
2017-05-10,Czech Republic,Central African Republic,2,1,International Friendly,Neutral,Neutral,False,0.3
2017-05-10,Moldova,Bosnia-Herzegovina,1,3,International Friendly,Neutral,Neutral,False,0.3
2017-05-12,Curaçao,Rwanda,2,0,UEFA European Championship,Neutral,Neutral,False,0.8
2017-05-12,North Macedonia,Croatia,1,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-05-13,Angola,Northern Ireland,2,1,AFC Asian Cup,Neutral,Neutral,True,0.6
2017-05-13,South Sudan,Syria,1,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-05-13,Oman,Chile,2,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-05-14,Indonesia,Luxembourg,2,0,Africa Cup of Nations,Neutral,Neutral,True,0.6
2017-05-14,Hungary,Panama,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-05-16,Netherlands,Latvia,2,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-05-16,Cameroon,Niger,2,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-05-17,Ghana,Cape Verde,2,0,UEFA Nations League,Neutral,Neutral,False,0.5
2017-05-17,Solomon Islands,Iran,1,1,UEFA European Championship,Neutral,Neutral,False,0.8
2017-05-18,Mexico,Kazakhstan,2,1,Copa America,Neutral,Neutral,True,0.75
2017-05-19,Gabon,Malta,0,0,FIFA World Cup,Neutral,Neutral,True,1.0
2017-05-22,Central African Republic,Egypt,0,1,UEFA Nations League,Neutral,Neutral,False,0.5
2017-05-23,Belgium,Estonia,1,0,UEFA Nations League,Neutral,Neutral,False,0.5
2017-05-24,Cuba,Austria,0,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-05-25,Indonesia,Benin,2,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-05-25,Mauritania,Guadeloupe,4,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-05-28,Burundi,Scotland,0,3,FIFA World Cup,Neutral,Neutral,True,1.0
2017-05-28,Bahrain,South Africa,3,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-05-28,Palestine,Trinidad and Tobago,1,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-05-28,Serbia,Luxembourg,1,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-05-29,Romania,Portugal,0,3,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-05-29,Morocco,Ethiopia,2,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-05-29,Luxembourg,Iraq,3,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-05-30,Chad,Central African Republic,2,0,FIFA World Cup,Neutral,Neutral,True,1.0
2017-05-31,Liberia,Syria,1,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-05-31,Oman,Azerbaijan,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-06-02,Congo,Benin,2,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-06-05,Zambia,Curaçao,1,1,UEFA Nations League,Neutral,Neutral,False,0.5
2017-06-06,Haiti,Azerbaijan,3,3,International Friendly,Neutral,Neutral,False,0.3
2017-06-07,Denmark,Egypt,2,2,AFC Asian Cup,Neutral,Neutral,True,0.6
2017-06-08,Suriname,South Korea,2,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-06-08,Andorra,Germany,2,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-06-10,North Macedonia,Jordan,2,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-06-13,Guatemala,Korea DPR,1,0,CONCACAF Gold Cup,Neutral,Neutral,True,0.55
2017-06-14,Albania,France,0,1,UEFA European Championship,Neutral,Neutral,False,0.8
2017-06-14,Russia,Equatorial Guinea,0,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-06-15,Liberia,Estonia,2,1,International Friendly,Neutral,Neutral,False,0.3
2017-06-16,French Guiana,Spain,0,3,UEFA European Championship,Neutral,Neutral,False,0.8
2017-06-16,Finland,Paraguay,1,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-06-17,New Caledonia,Scotland,1,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-06-18,Belarus,Liberia,0,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-06-19,Honduras,Venezuela,0,1,FIFA World Cup,Neutral,Neutral,True,1.0
2017-06-21,San Marino,Ukraine,2,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-06-22,Vietnam,Venezuela,1,0,International Friendly,Neutral,Neutral,False,0.3
2017-06-22,Poland,Kyrgyzstan,2,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-06-22,Slovakia,Bolivia,3,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-06-23,Cape Verde,Belize,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-06-24,Central African Republic,England,0,3,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-06-24,Iran,Central African Republic,3,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-06-24,Qatar,Netherlands,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-06-25,DR Congo,Guatemala,0,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-06-25,Haiti,Cape Verde,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-06-25,Benin,Bosnia-Herzegovina,2,0,UEFA Nations League,Neutral,Neutral,False,0.5
2017-06-25,Oman,Martinique,0,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-06-26,Ethiopia,Nigeria,1,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-06-27,Russia,Poland,1,1,UEFA European Championship,Neutral,Neutral,False,0.8
2017-06-27,DR Congo,Northern Ireland,0,1,UEFA European Championship,Neutral,Neutral,False,0.8
2017-06-29,Czech Republic,Scotland,1,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-06-29,Poland,South Sudan,2,1,Africa Cup of Nations,Neutral,Neutral,True,0.6
2017-06-30,Curaçao,United Arab Emirates,0,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-07-01,Uzbekistan,Russia,0,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-07-01,Belize,Ivory Coast,0,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-07-02,Congo,Tanzania,0,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-07-03,Finland,Malaysia,3,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-07-03,Colombia,Canada,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-07-05,Kyrgyzstan,Gambia,3,0,UEFA Nations League,Neutral,Neutral,False,0.5
2017-07-05,Slovenia,Jordan,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-07-07,Seychelles,Curaçao,2,1,International Friendly,Neutral,Neutral,False,0.3
2017-07-07,France,Ghana,3,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-07-09,El Salvador,Tanzania,1,0,UEFA Nations League,Neutral,Neutral,False,0.5
2017-07-09,Bermuda,New Zealand,2,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-07-10,Liberia,Benin,0,0,FIFA World Cup,Neutral,Neutral,True,1.0
2017-07-10,Uzbekistan,Bolivia,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-07-12,Kyrgyzstan,Sierra Leone,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-07-12,Qatar,Vietnam,1,2,UEFA Nations League,Neutral,Neutral,False,0.5
2017-07-12,South Korea,Northern Ireland,2,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-07-13,Curaçao,Tahiti,1,0,International Friendly,Neutral,Neutral,False,0.3
2017-07-16,Costa Rica,Scotland,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-07-17,New Zealand,Equatorial Guinea,0,1,International Friendly,Neutral,Neutral,False,0.3
2017-07-17,United Arab Emirates,Brazil,0,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-07-17,Jamaica,Gibraltar,1,0,International Friendly,Neutral,Neutral,False,0.3
2017-07-18,French Guiana,Uganda,3,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-07-19,Czech Republic,Honduras,1,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-07-20,Lebanon,Mali,2,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-07-20,Ghana,Oman,2,0,FIFA World Cup,Neutral,Neutral,True,1.0
2017-07-21,Korea DPR,Madagascar,2,0,Africa Cup of Nations,Neutral,Neutral,True,0.6
2017-07-21,Netherlands,Tunisia,2,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2017-07-21,Curaçao,Northern Ireland,0,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2017-07-21,Turkey,Guinea-Bissau,1,0,International Friendly,Neutral,Neutral,False,0.3
2017-07-21,Slovenia,Cyprus,3,1,International Friendly,Neutral,Neutral,False,0.3
2017-07-22,Kyrgyzstan,Benin,0,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
